eeg_id,eeg_sub_id,spectrogram_id,spectrogram_sub_id,fold1,fold2,fold3,fold4,fold5
3520893183,0,1414693388,0,0,0,0,1,0
3520893183,2,1414693388,2,0,0,0,1,0
3520893183,5,1414693388,5,0,0,0,1,0
33060288,1,1613645613,1,1,0,0,0,0
951742013,1,903523673,1,1,0,0,0,0
1186716127,2,360597526,2,1,0,0,0,0
3424411998,0,1195139821,0,1,0,0,0,0
602416883,0,123954503,0,0,0,0,1,0
1499965651,5,293243486,5,0,0,0,1,0
2083555585,42,1337938282,42,0,0,0,1,0
2311931240,0,1835838352,0,0,1,0,0,0
2311931240,2,1835838352,2,0,1,0,0,0
2311931240,4,1835838352,4,0,1,0,0,0
466017069,0,2087512873,0,0,0,0,1,0
3611510190,14,2087512873,15,0,0,0,1,0
3611510190,29,2087512873,30,0,0,0,1,0
952809646,0,2049537201,0,1,0,0,0,0
2078330401,0,1807990456,0,1,0,0,0,0
3423814641,0,1366549782,0,1,0,0,0,0
4245582055,1,1032371832,1,1,0,0,0,0
89836831,3,1131357027,3,0,0,1,0,0
300031644,2,2088718497,2,0,0,1,0,0
304123929,27,1038491962,27,0,0,1,0,0
327231468,4,1266022743,4,0,0,1,0,0
327231468,19,1266022743,19,0,0,1,0,0
346033387,1,555124716,1,0,0,1,0,0
354833593,2,937667244,2,0,0,1,0,0
378388760,2,776517784,2,0,0,1,0,0
546068305,0,1054084772,6,0,0,1,0,0
621788815,2,1054084772,9,0,0,1,0,0
681418649,2,880538248,2,0,0,1,0,0
847097868,1,1912475921,7,0,0,1,0,0
967006992,3,1079627153,3,0,0,1,0,0
1002576868,0,1738523369,0,0,0,1,0,0
1142971327,3,659309423,10,0,0,1,0,0
1200274240,3,75309296,3,0,0,1,0,0
1427405097,3,1054084772,3,0,0,1,0,0
1505734463,3,1646873689,3,0,0,1,0,0
1578430014,3,1939189173,3,0,0,1,0,0
1690023842,2,1912475921,4,0,0,1,0,0
1725760900,3,659309423,3,0,0,1,0,0
2257476903,5,750385999,5,0,0,1,0,0
2411473850,6,1758794835,6,0,0,1,0,0
2901503734,1,1912475921,9,0,0,1,0,0
3174580958,0,1912475921,0,0,0,1,0,0
3512852157,5,1509933910,5,0,0,1,0,0
3653905506,0,1912475921,1,0,0,1,0,0
3662521754,3,487924094,3,0,0,1,0,0
3754480062,1,1054084772,12,0,0,1,0,0
3839239617,6,886762932,6,0,0,1,0,0
3928554134,0,1054084772,14,0,0,1,0,0
4148939760,1,1321690452,1,0,0,1,0,0
4148939760,3,1321690452,3,0,0,1,0,0
4148939760,6,1321690452,6,0,0,1,0,0
3308234523,0,1602946266,0,1,0,0,0,0
3682622244,2,1014644880,2,1,0,0,0,0
1265395415,0,882872429,5,0,0,0,1,0
1665264559,2,882872429,2,0,0,0,1,0
2470097465,2,895956621,2,0,0,0,1,0
2499366393,1,895956621,6,0,0,0,1,0
2499366393,4,895956621,9,0,0,0,1,0
116822575,0,1779367102,1,0,0,0,1,0
682473876,0,89895918,1,0,0,0,1,0
992887225,3,440528929,3,0,0,0,1,0
1119544421,0,694921279,0,0,0,0,1,0
1206472261,0,555538103,0,0,0,0,1,0
1220186424,0,980061653,0,0,0,0,1,0
1648669576,0,694921279,1,0,0,0,1,0
1878559890,0,1779367102,2,0,0,0,1,0
2591626474,0,881326682,0,0,0,0,1,0
2671474238,0,89895918,0,0,0,0,1,0
3178142450,0,24860886,0,0,0,0,1,0
3944549225,0,1547064218,0,0,0,0,1,0
4028179588,0,1779367102,0,0,0,0,1,0
2520882739,0,2052393260,8,0,0,0,0,1
4146104153,4,2052393260,4,0,0,0,0,1
432408629,1,973713197,1,1,0,0,0,0
432408629,4,973713197,4,1,0,0,0,0
1347075983,2,1248509837,2,1,0,0,0,0
3834794702,1,1149602215,1,1,0,0,0,0
266156549,7,1900812610,14,0,1,0,0,0
569544793,3,271316576,3,0,1,0,0,0
760274571,3,271316576,9,0,1,0,0,0
1790282940,2,1162582129,2,0,1,0,0,0
2665786591,3,1900812610,3,0,1,0,0,0
68820799,1,900886792,1,0,0,0,0,1
1098507806,0,822374818,0,0,0,0,0,1
1550287335,1,1068138760,1,0,0,0,0,1
2925517177,1,1643187340,1,0,0,0,0,1
3122667715,3,1600186603,10,0,0,0,0,1
3466638383,3,1600186603,3,0,0,0,0,1
4211062886,1,850967598,1,0,0,0,0,1
379534246,7,1187729927,7,0,0,0,1,0
747480545,0,1736265262,0,0,0,0,1,0
3896730169,4,13289232,4,0,0,0,1,0
4261417233,2,574244954,2,0,0,0,1,0
791003369,0,1080280467,0,0,0,0,0,1
1803661895,3,1031063135,3,0,0,0,0,1
1803661895,9,1031063135,9,0,0,0,0,1
1803661895,12,1031063135,12,0,0,0,0,1
2423167240,1,1080280467,2,0,0,0,0,1
2423167240,2,1080280467,3,0,0,0,0,1
2423167240,4,1080280467,5,0,0,0,0,1
662625553,1,744859685,1,0,0,1,0,0
662625553,4,744859685,4,0,0,1,0,0
662625553,7,744859685,7,0,0,1,0,0
662625553,9,744859685,9,0,0,1,0,0
2642350693,1,1000757705,1,0,0,1,0,0
2642350693,4,1000757705,4,0,0,1,0,0
2642350693,9,1000757705,9,0,0,1,0,0
2642350693,13,1000757705,13,0,0,1,0,0
2958557219,2,143811406,2,0,1,0,0,0
3167966136,0,511491210,0,0,1,0,0,0
1388328149,2,512383181,2,0,0,0,0,1
1447444974,0,2050674668,0,0,1,0,0,0
2722833287,4,977813586,4,0,1,0,0,0
1957198512,0,1124462548,9,0,1,0,0,0
2484617523,4,1124462548,4,0,1,0,0,0
3574053164,0,1124462548,8,0,1,0,0,0
311012684,3,1113039163,3,0,0,1,0,0
311012684,6,1113039163,6,0,0,1,0,0
311012684,9,1113039163,9,0,0,1,0,0
532142817,1,681983195,1,0,0,1,0,0
532142817,3,681983195,3,0,0,1,0,0
532142817,5,681983195,5,0,0,1,0,0
1410186362,1,1777911155,1,0,0,1,0,0
1410186362,5,1777911155,5,0,0,1,0,0
1410186362,10,1777911155,10,0,0,1,0,0
2847414875,1,1572861373,1,0,0,1,0,0
4191116741,1,1789824046,1,0,0,1,0,0
4191116741,4,1789824046,4,0,0,1,0,0
4191116741,6,1789824046,6,0,0,1,0,0
4259784184,1,1185153532,1,0,0,1,0,0
2662321842,3,2140333437,3,0,1,0,0,0
1420432980,1,44830654,1,0,0,0,1,0
2101389738,4,122270690,19,0,0,0,0,1
2898478334,5,122270690,28,0,0,0,0,1
3711709881,6,122270690,50,0,0,0,0,1
4025108880,7,122270690,7,0,0,0,0,1
4236189673,5,122270690,38,0,0,0,0,1
2464457286,0,293811665,0,0,0,0,0,1
3066333494,2,861319983,2,0,0,0,0,1
24140037,0,784433556,0,0,0,0,0,1
27705009,1,1252990839,11,0,0,0,0,1
59128510,0,2088415806,0,0,0,0,0,1
78609921,0,450221488,1,0,0,0,0,1
96500959,5,794224640,5,0,0,0,0,1
104130425,1,1743616702,2,0,0,0,0,1
116847926,1,556413443,7,0,0,0,0,1
117819390,0,1361034496,0,0,0,0,0,1
160960005,1,676127270,1,0,0,0,0,1
198802230,0,545480268,0,0,0,0,0,1
205424919,0,1361034496,10,0,0,0,0,1
205424919,1,1361034496,11,0,0,0,0,1
223277369,0,884840450,55,0,0,0,0,1
225998518,0,720814688,9,0,0,0,0,1
246238618,1,1361034496,2,0,0,0,0,1
253042395,2,794762189,55,0,0,0,0,1
258185745,0,1615329565,0,0,0,0,0,1
278908840,0,148106487,7,0,0,0,0,1
318745849,1,581341699,13,0,0,0,0,1
336934072,1,2122561750,2,0,0,0,0,1
342932535,2,1252990839,6,0,0,0,0,1
352100210,2,556413443,2,0,0,0,0,1
358676549,2,556413443,42,0,0,0,0,1
358676549,8,556413443,48,0,0,0,0,1
385628424,1,1458049180,1,0,0,0,0,1
444877336,6,581341699,6,0,0,0,0,1
454810909,2,1252990839,2,0,0,0,0,1
457351961,4,1458049180,16,0,0,0,0,1
480474271,2,460410342,2,0,0,0,0,1
480474271,4,460410342,4,0,0,0,0,1
514024781,0,1741549676,0,0,0,0,0,1
537298410,0,556413443,5,0,0,0,0,1
542191761,0,676127270,14,0,0,0,0,1
574812556,0,887969964,0,0,0,0,0,1
628747403,3,794762189,50,0,0,0,0,1
670359462,0,733815210,0,0,0,0,0,1
688312769,0,10397461,1,0,0,0,0,1
712476046,0,1615329565,1,0,0,0,0,1
736446371,0,10397461,0,0,0,0,0,1
806063957,0,1685216144,5,0,0,0,0,1
854514659,3,556413443,11,0,0,0,0,1
895366559,0,10397461,5,0,0,0,0,1
895366559,1,10397461,6,0,0,0,0,1
901344403,0,1942095221,14,0,0,0,0,1
914457495,0,347100708,0,0,0,0,0,1
941093279,2,1743616702,6,0,0,0,0,1
981282155,2,556413443,25,0,0,0,0,1
986945034,0,784433556,1,0,0,0,0,1
1020397784,0,66386607,26,0,0,0,0,1
1024159259,1,66386607,15,0,0,0,0,1
1024159259,3,66386607,17,0,0,0,0,1
1024159259,5,66386607,19,0,0,0,0,1
1024159259,6,66386607,20,0,0,0,0,1
1024159259,8,66386607,22,0,0,0,0,1
1024159259,10,66386607,24,0,0,0,0,1
1024159259,11,66386607,25,0,0,0,0,1
1031430408,5,794762189,76,0,0,0,0,1
1033402741,0,148106487,8,0,0,0,0,1
1041252567,0,10397461,4,0,0,0,0,1
1047041162,0,519261774,0,0,0,0,0,1
1065039525,4,556413443,31,0,0,0,0,1
1073960406,0,225347743,16,0,0,0,0,1
1094906104,1,884840450,1,0,0,0,0,1
1103152731,4,581341699,19,0,0,0,0,1
1161296854,0,1248275876,0,0,0,0,0,1
1161296854,1,1248275876,1,0,0,0,0,1
1188718694,0,1248275876,3,0,0,0,0,1
1225901968,6,225347743,10,0,0,0,0,1
1348061096,0,1685216144,6,0,0,0,0,1
1348061096,1,1685216144,7,0,0,0,0,1
1409219963,0,884840450,51,0,0,0,0,1
1409219963,2,884840450,53,0,0,0,0,1
1409219963,3,884840450,54,0,0,0,0,1
1410292431,1,784750288,2,0,0,0,0,1
1410292431,3,784750288,4,0,0,0,0,1
1410292431,7,784750288,8,0,0,0,0,1
1410292431,12,784750288,13,0,0,0,0,1
1410292431,18,784750288,19,0,0,0,0,1
1410292431,21,784750288,22,0,0,0,0,1
1410292431,25,784750288,26,0,0,0,0,1
1411057330,0,66386607,2,0,0,0,0,1
1411057330,4,66386607,6,0,0,0,0,1
1411057330,9,66386607,11,0,0,0,0,1
1465541446,0,720814688,8,0,0,0,0,1
1476988697,3,720814688,4,0,0,0,0,1
1530997631,0,165224652,0,0,0,0,0,1
1534075605,1,1361034496,13,0,0,0,0,1
1534075605,5,1361034496,17,0,0,0,0,1
1534075605,8,1361034496,20,0,0,0,0,1
1567994062,1,549711799,1,0,0,0,0,1
1637638484,0,369704245,1,0,0,0,0,1
1650391188,0,1743616702,0,0,0,0,0,1
1665862851,1,1943441829,65,0,0,0,0,1
1718705886,0,225347743,1,0,0,0,0,1
1749287269,1,556413443,16,0,0,0,0,1
1749287269,4,556413443,19,0,0,0,0,1
1749287269,7,556413443,22,0,0,0,0,1
1768958569,1,10397461,3,0,0,0,0,1
1778876300,1,884840450,58,0,0,0,0,1
1860483163,0,10397461,7,0,0,0,0,1
1902310143,0,225347743,0,0,0,0,0,1
1957823180,0,1746987337,0,0,0,0,0,1
1957823180,2,1746987337,2,0,0,0,0,1
1957823180,5,1746987337,5,0,0,0,0,1
1957823180,8,1746987337,8,0,0,0,0,1
1957823180,10,1746987337,10,0,0,0,0,1
1964642508,2,556413443,38,0,0,0,0,1
1980529777,3,1942095221,8,0,0,0,0,1
2026245332,4,225347743,21,0,0,0,0,1
2038478771,2,1685216144,27,0,0,0,0,1
2038478771,6,1685216144,31,0,0,0,0,1
2038478771,7,1685216144,32,0,0,0,0,1
2061015597,1,1685216144,22,0,0,0,0,1
2071253793,0,1685216144,0,0,0,0,0,1
2106436592,0,347100708,1,0,0,0,0,1
2144167098,0,1414795631,0,0,0,0,0,1
2150429544,1,1160375547,1,0,0,0,0,1
2161719232,0,501603005,0,0,0,0,0,1
2175508178,6,676127270,8,0,0,0,0,1
2180165624,5,794762189,5,0,0,0,0,1
2284763192,0,429334877,0,0,0,0,0,1
2303640978,12,794762189,35,0,0,0,0,1
2440354165,0,1843829220,0,0,0,0,0,1
2473452989,0,1361034496,3,0,0,0,0,1
2473452989,2,1361034496,5,0,0,0,0,1
2473452989,4,1361034496,7,0,0,0,0,1
2473452989,5,1361034496,8,0,0,0,0,1
2475848224,1,148106487,1,0,0,0,0,1
2507304733,0,1942095221,12,0,0,0,0,1
2515401721,2,887969964,5,0,0,0,0,1
2525796452,0,1248275876,2,0,0,0,0,1
2561629053,3,794762189,13,0,0,0,0,1
2561629053,10,794762189,20,0,0,0,0,1
2568548266,0,1942095221,13,0,0,0,0,1
2592358922,0,887969964,8,0,0,0,0,1
2598090588,1,66386607,1,0,0,0,0,1
2609370773,5,794762189,87,0,0,0,0,1
2625987470,6,225347743,31,0,0,0,0,1
2675597480,0,1424357289,0,0,0,0,0,1
2682163032,0,1685216144,1,0,0,0,0,1
2731711324,0,1447683378,0,0,0,0,0,1
2803839867,1,1685216144,20,0,0,0,0,1
2900632927,2,13052565,2,0,0,0,0,1
2944264280,1,549711799,7,0,0,0,0,1
2944264280,2,549711799,8,0,0,0,0,1
2944264280,4,549711799,10,0,0,0,0,1
2944264280,7,549711799,13,0,0,0,0,1
2944264280,10,549711799,16,0,0,0,0,1
2944264280,14,549711799,20,0,0,0,0,1
2944264280,17,549711799,23,0,0,0,0,1
2944264280,18,549711799,24,0,0,0,0,1
3024631139,2,1458049180,5,0,0,0,0,1
3024631139,7,1458049180,10,0,0,0,0,1
3042803282,2,794762189,60,0,0,0,0,1
3042803282,9,794762189,67,0,0,0,0,1
3090694153,2,884840450,64,0,0,0,0,1
3111557331,2,148106487,5,0,0,0,0,1
3114745346,0,1942095221,0,0,0,0,0,1
3130087562,1,762129219,1,0,0,0,0,1
3130847837,0,887969964,1,0,0,0,0,1
3172399876,0,66386607,13,0,0,0,0,1
3172566451,1,549711799,4,0,0,0,0,1
3204574831,4,1943441829,4,0,0,0,0,1
3204574831,8,1943441829,8,0,0,0,0,1
3204574831,14,1943441829,14,0,0,0,0,1
3204574831,20,1943441829,20,0,0,0,0,1
3204574831,24,1943441829,24,0,0,0,0,1
3204574831,30,1943441829,30,0,0,0,0,1
3204574831,33,1943441829,33,0,0,0,0,1
3204574831,38,1943441829,38,0,0,0,0,1
3204574831,45,1943441829,45,0,0,0,0,1
3204574831,52,1943441829,52,0,0,0,0,1
3204574831,57,1943441829,57,0,0,0,0,1
3204574831,61,1943441829,61,0,0,0,0,1
3227126727,0,1942095221,1,0,0,0,0,1
3227126727,2,1942095221,3,0,0,0,0,1
3227126727,3,1942095221,4,0,0,0,0,1
3242515473,0,784750288,0,0,0,0,0,1
3263360703,0,1252990839,9,0,0,0,0,1
3345995940,2,321344502,2,0,0,0,0,1
3447241762,0,225347743,3,0,0,0,0,1
3474184922,2,429334877,3,0,0,0,0,1
3499599476,1,2029481152,1,0,0,0,0,1
3519070029,0,369704245,2,0,0,0,0,1
3551977256,0,450221488,0,0,0,0,0,1
3552550282,0,884840450,56,0,0,0,0,1
3586069932,0,1685216144,2,0,0,0,0,1
3586069932,2,1685216144,4,0,0,0,0,1
3606726294,0,2122561750,0,0,0,0,0,1
3640760545,5,1685216144,13,0,0,0,0,1
3730545108,0,1361034496,9,0,0,0,0,1
3743494826,0,369704245,0,0,0,0,0,1
3876861481,0,720814688,0,0,0,0,0,1
3959808174,0,784750288,30,0,0,0,0,1
4003330076,0,1101712623,2,0,0,0,0,1
4005070101,1,1101712623,1,0,0,0,0,1
4030238417,0,884840450,2,0,0,0,0,1
4030238417,2,884840450,4,0,0,0,0,1
4030238417,6,884840450,8,0,0,0,0,1
4030238417,9,884840450,11,0,0,0,0,1
4030238417,12,884840450,14,0,0,0,0,1
4030238417,14,884840450,16,0,0,0,0,1
4030238417,17,884840450,19,0,0,0,0,1
4030238417,25,884840450,27,0,0,0,0,1
4030238417,33,884840450,35,0,0,0,0,1
4030238417,36,884840450,38,0,0,0,0,1
4030238417,37,884840450,39,0,0,0,0,1
4030238417,39,884840450,41,0,0,0,0,1
4030238417,41,884840450,43,0,0,0,0,1
4030238417,42,884840450,44,0,0,0,0,1
4030238417,43,884840450,45,0,0,0,0,1
4030238417,44,884840450,46,0,0,0,0,1
4030238417,45,884840450,47,0,0,0,0,1
4030238417,46,884840450,48,0,0,0,0,1
4030238417,47,884840450,49,0,0,0,0,1
4030238417,48,884840450,50,0,0,0,0,1
4046938588,0,225347743,2,0,0,0,0,1
4059989390,3,751599379,3,0,0,0,0,1
4059989390,12,751599379,12,0,0,0,0,1
4115098347,1,1424357289,2,0,0,0,0,1
4127388284,1,1414795631,2,0,0,0,0,1
4148318311,0,2122561750,4,0,0,0,0,1
4155998098,0,887969964,2,0,0,0,0,1
4192462273,1,884840450,60,0,0,0,0,1
4205804805,3,66386607,30,0,0,0,0,1
4205804805,7,66386607,34,0,0,0,0,1
4236762521,0,1685216144,24,0,0,0,0,1
4268292520,2,361952238,2,0,0,0,0,1
657101628,0,1231039077,0,0,1,0,0,0
1605677972,6,764478042,6,0,1,0,0,0
2406905010,1,954187128,1,0,1,0,0,0
2327204800,3,613868237,3,0,0,0,1,0
17311157,1,130237761,1,0,0,1,0,0
50471772,0,1079983441,0,0,0,1,0,0
119396573,1,365265042,1,0,0,1,0,0
213325104,0,938086742,1,0,0,1,0,0
239732686,0,661359598,0,0,0,1,0,0
254900228,0,1988164890,2,0,0,1,0,0
281309654,2,687483078,2,0,0,1,0,0
283242036,0,1507393016,1,0,0,1,0,0
384746185,0,2012116226,0,0,0,1,0,0
546983345,0,1988164890,0,0,0,1,0,0
555936410,0,1877185535,0,0,0,1,0,0
623433884,0,1532550444,4,0,0,1,0,0
647825352,0,485712955,5,0,0,1,0,0
699337288,1,2000645206,4,0,0,1,0,0
717600568,0,377689602,7,0,0,1,0,0
803818103,0,2000645206,0,0,0,1,0,0
807741673,0,1964235353,0,0,0,1,0,0
850021095,0,1103671260,0,0,0,1,0,0
1010795734,0,1283293719,0,0,0,1,0,0
1066845975,0,817897273,1,0,0,1,0,0
1112997516,0,485712955,7,0,0,1,0,0
1152975635,0,377689602,5,0,0,1,0,0
1157668405,0,377689602,2,0,0,1,0,0
1213916180,1,377689602,1,0,0,1,0,0
1235223316,0,1966681341,0,0,0,1,0,0
1250303328,0,485712955,8,0,0,1,0,0
1284859879,0,2000645206,2,0,0,1,0,0
1318615536,0,2122124062,0,0,0,1,0,0
1363146208,0,377689602,4,0,0,1,0,0
1373913027,0,2122124062,1,0,0,1,0,0
1389389395,0,1532550444,0,0,0,1,0,0
1666106670,0,2108170380,1,0,0,1,0,0
1691999470,0,2080462125,2,0,0,1,0,0
1696548302,0,2108170380,0,0,0,1,0,0
1846083532,0,2000645206,1,0,0,1,0,0
1886021613,0,1434388942,0,0,0,1,0,0
1958004853,0,1434388942,3,0,0,1,0,0
2026972958,0,1532550444,3,0,0,1,0,0
2101802655,0,167529741,2,0,0,1,0,0
2141345398,0,1988164890,1,0,0,1,0,0
2150465364,0,602152448,0,0,0,1,0,0
2298535470,0,1278386911,0,0,0,1,0,0
2306219135,2,792321402,2,0,0,1,0,0
2347168139,0,687483078,5,0,0,1,0,0
2366665766,0,485712955,2,0,0,1,0,0
2371119891,1,535056269,1,0,0,1,0,0
2371340699,2,1234994328,2,0,0,1,0,0
2379863193,0,817897273,0,0,0,1,0,0
2380365539,0,485712955,9,0,0,1,0,0
2403541111,1,938086742,3,0,0,1,0,0
2415544325,0,1507393016,0,0,0,1,0,0
2451370454,0,2080462125,1,0,0,1,0,0
2475624107,0,485712955,4,0,0,1,0,0
2476345541,0,1371705891,1,0,0,1,0,0
2537410249,0,687483078,6,0,0,1,0,0
2588707887,0,1371705891,2,0,0,1,0,0
2688423938,0,78825860,0,0,0,1,0,0
2739648643,0,207532881,0,0,0,1,0,0
2821002258,0,377689602,6,0,0,1,0,0
2879759013,1,1278386911,2,0,0,1,0,0
2881971922,0,485712955,0,0,0,1,0,0
2886267117,0,1142054865,0,0,0,1,0,0
2997578102,0,1532550444,1,0,0,1,0,0
3044958528,0,2122124062,2,0,0,1,0,0
3186238938,0,1966681341,3,0,0,1,0,0
3212260611,0,1966681341,1,0,0,1,0,0
3213373524,0,1966681341,2,0,0,1,0,0
3221436033,0,2123090537,0,0,0,1,0,0
3242572555,0,2080462125,0,0,0,1,0,0
3266097579,0,1234994328,4,0,0,1,0,0
3277700543,0,1434388942,2,0,0,1,0,0
3340271590,0,325783250,0,0,0,1,0,0
3388031491,0,485712955,1,0,0,1,0,0
3400667965,0,377689602,3,0,0,1,0,0
3408013518,0,687483078,4,0,0,1,0,0
3429051676,0,685201691,0,0,0,1,0,0
3720526343,0,772959806,0,0,0,1,0,0
3752164896,0,167529741,1,0,0,1,0,0
3879563998,0,167529741,0,0,0,1,0,0
3879596923,0,938086742,0,0,0,1,0,0
3908348779,0,485712955,6,0,0,1,0,0
3951568783,0,365265042,2,0,0,1,0,0
4005967783,0,1532550444,2,0,0,1,0,0
4088254760,0,1434388942,1,0,0,1,0,0
4107827309,0,485712955,3,0,0,1,0,0
4134431755,0,1371705891,0,0,0,1,0,0
4166604057,1,1079983441,2,0,0,1,0,0
4209184471,0,1434388942,4,0,0,1,0,0
58232455,5,1622610590,5,0,0,1,0,0
2290193399,6,862406269,6,0,0,1,0,0
3419930366,2,320267589,2,0,0,1,0,0
3441128830,3,320267589,8,0,0,1,0,0
4176519499,5,210012284,5,0,0,1,0,0
270545070,4,1162562255,40,0,0,1,0,0
1484514408,17,1162562255,18,0,0,1,0,0
4066221733,0,1162562255,0,0,0,1,0,0
732315112,6,2117903384,6,0,0,0,0,1
732315112,15,2117903384,15,0,0,0,0,1
732315112,17,2117903384,17,0,0,0,0,1
732315112,19,2117903384,19,0,0,0,0,1
732315112,26,2117903384,26,0,0,0,0,1
1705820324,0,892936733,0,0,0,0,0,1
1823745492,5,94943757,5,0,0,0,0,1
1823745492,10,94943757,10,0,0,0,0,1
1823745492,14,94943757,14,0,0,0,0,1
1902910225,9,1264550768,9,0,0,0,0,1
1902910225,19,1264550768,19,0,0,0,0,1
1902910225,23,1264550768,23,0,0,0,0,1
1902910225,28,1264550768,28,0,0,0,0,1
1902910225,32,1264550768,32,0,0,0,0,1
2323958264,1,1144036666,1,1,0,0,0,0
2704712454,3,987032884,3,1,0,0,0,0
2895288098,2,1144036666,4,1,0,0,0,0
1108231861,3,2042131548,3,1,0,0,0,0
1448103776,3,131993404,3,1,0,0,0,0
1940476301,0,319042365,0,1,0,0,0,0
2587180379,2,319042365,3,1,0,0,0,0
3860497439,2,316782742,2,1,0,0,0,0
186327312,0,1506046643,0,1,0,0,0,0
2007304428,8,483484511,8,1,0,0,0,0
2556780392,5,1523999526,5,1,0,0,0,0
2615230620,1,1920226496,1,0,0,0,1,0
3129643571,0,1125739710,0,0,0,0,1,0
3778671224,1,1081254199,1,0,0,0,1,0
50337140,3,1434229014,3,0,1,0,0,0
424996903,2,423794879,2,0,1,0,0,0
574622260,2,2017602229,2,0,1,0,0,0
824976420,6,1818952733,6,0,1,0,0,0
1696243981,7,630916495,7,0,1,0,0,0
1783757898,2,1588800625,2,0,1,0,0,0
2960390778,1,668901608,1,0,1,0,0,0
3049668757,8,1141048795,8,0,1,0,0,0
3616901556,4,2096172318,4,0,1,0,0,0
3674668412,3,777976422,3,0,1,0,0,0
600600516,2,1774323965,24,0,0,0,1,0
3556826973,0,1774323965,0,0,0,0,1,0
3556826973,5,1774323965,5,0,0,0,1,0
3556826973,11,1774323965,11,0,0,0,1,0
3556826973,17,1774323965,17,0,0,0,1,0
374504640,7,3452193,7,1,0,0,0,0
1357951457,0,1405583219,0,1,0,0,0,0
1499449066,7,477399962,7,1,0,0,0,0
1727970165,1,431226182,1,1,0,0,0,0
2589765596,1,2028302830,1,1,0,0,0,0
4028247706,1,1222900471,1,1,0,0,0,0
4055204056,0,449669535,0,1,0,0,0,0
122365394,4,283045855,4,0,1,0,0,0
504628976,0,283045855,10,0,1,0,0,0
3495701208,1,283045855,12,0,1,0,0,0
4224820461,0,283045855,9,0,1,0,0,0
1543783366,0,2023803498,0,0,0,1,0,0
2337976940,5,1115031761,9,0,0,1,0,0
4018758263,2,1115031761,2,0,0,1,0,0
1008335975,1,198879731,1,1,0,0,0,0
3445234542,4,907059626,4,1,0,0,0,0
797402345,0,685261389,0,1,0,0,0,0
1833292394,1,1932897408,1,1,0,0,0,0
1410725707,0,1941333771,2,0,1,0,0,0
2864841028,0,298477940,0,0,1,0,0,0
2958965493,0,1941333771,0,0,1,0,0,0
3406074057,3,192427019,3,0,1,0,0,0
3576578769,0,806101144,0,0,1,0,0,0
3652142322,2,750022140,2,0,1,0,0,0
3652142322,4,750022140,4,0,1,0,0,0
3787000619,0,1941333771,1,0,1,0,0,0
124710096,3,566981767,3,0,0,0,1,0
238627247,5,266411268,5,0,0,0,1,0
3773829238,5,566981767,11,0,0,0,1,0
4083604983,2,1053740316,2,0,0,0,1,0
550791131,1,472955384,1,0,0,0,0,1
906380423,1,77788299,1,0,0,0,0,1
923380365,2,1618799982,13,0,0,0,0,1
1015063566,4,1999246997,6,0,0,0,0,1
1164234686,2,206075759,2,0,0,0,0,1
1240576002,1,1134314536,1,0,0,0,0,1
1469041077,2,1326135161,2,0,0,0,0,1
1488374537,4,475088224,4,0,0,0,0,1
1573271676,1,457242845,1,0,0,0,0,1
1865522723,2,927089716,3,0,0,0,0,1
1893011947,1,1540056193,1,0,0,0,0,1
1940137145,1,1999246997,1,0,0,0,0,1
2055571817,1,761336589,1,0,0,0,0,1
2090033654,3,1618799982,8,0,0,0,0,1
2335981426,0,1530364424,0,0,0,0,0,1
2377636123,3,1441816660,3,0,0,0,0,1
2422103613,3,1359550753,3,0,0,0,0,1
2434486271,5,1744092944,5,0,0,0,0,1
2468334985,0,1671981334,0,0,0,0,0,1
2580839690,2,1540056193,5,0,0,0,0,1
2755870396,2,1668403810,2,0,0,0,0,1
3049874837,2,761336589,4,0,0,0,0,1
3159485366,0,1389858733,0,0,0,0,0,1
3404020675,1,1618799982,1,0,0,0,0,1
3532344174,2,927089716,8,0,0,0,0,1
3532344174,8,927089716,14,0,0,0,0,1
3552045018,1,938997694,1,0,0,0,0,1
3653102217,1,1618799982,3,0,0,0,0,1
3761909455,3,711412439,3,0,0,0,0,1
3827417635,3,21992364,3,0,0,0,0,1
3872869315,1,573306503,1,0,0,0,0,1
3876040465,0,927089716,0,0,0,0,0,1
4114359256,0,1148852692,0,0,0,0,0,1
4216168053,2,711412439,8,0,0,0,0,1
422256633,4,833675162,4,0,1,0,0,0
773187296,1,312040064,1,0,1,0,0,0
915731550,2,901550374,2,0,1,0,0,0
3981426695,3,857866766,3,0,1,0,0,0
4172679021,5,973662384,5,0,1,0,0,0
2183191562,0,1926776646,0,1,0,0,0,0
2440778721,4,2141213275,4,1,0,0,0,0
1892101368,12,1754247777,12,0,0,1,0,0
904625770,0,371436146,0,1,0,0,0,0
1162493781,3,1234637154,10,1,0,0,0,0
2048064652,3,1234637154,3,1,0,0,0,0
2737595221,3,1942512463,3,1,0,0,0,0
3527682491,0,1185487265,0,1,0,0,0,0
85702356,6,891849351,16,0,1,0,0,0
85702356,15,891849351,25,0,1,0,0,0
3058446822,2,891849351,2,0,1,0,0,0
3221879826,2,891849351,8,0,1,0,0,0
4155089067,1,891849351,5,0,1,0,0,0
1848607453,0,618833346,0,0,1,0,0,0
3323744815,7,416887438,7,0,1,0,0,0
3323744815,16,416887438,16,0,1,0,0,0
3323744815,26,416887438,26,0,1,0,0,0
